Tweet ID,Label 
1304067882930909185,0
1304057985413591040,0
1302303660588883969,0
1301264512633516033,0
1302318960197677057,0
833280101638930433,0
834330027735076864,0
1297662238317305856,0
1303423228787011585,0
1303321701137158144,0
1302730070222688256,0
1302977529343606786,0
1302945371493150723,0
1302941232784695296,0
1302860634778996736,0
1303183266900475905,0
1303314393334243328,0
1302353429239603203,0
1303359966439407625,0
1185118195121827840,0
1179854263897542658,0
1302581486776913922,0
1302623389123842048,0
1302554024550563840,0
1302564299148271617,0
1302681205473771522,0
1302543236163080192,0
1298297863160684544,0
1299008357966192641,0
1298997373847273472,0
1298992490905612288,0
1298449781992435718,0
1299060993461497858,0
1302672369140543488,0
1301252835003248642,0
1301265390652346372,0
1302686921911611393,0
1302230668190117888,0
1302358033234882561,0
1302968182764863488,0
1302919641493364737,0
1298571623008735232,0
1300846045522530304,1
1300793540453302274,1
1300865584209571841,1
1265237256492769281,1
725347476195151872,1
753422478266011649,1
1299023975297802241,0
1298373457147723776,0
1295610359907311617,0
1301947513629483008,0
1294228743758675968,0
1294025463720022016,0
1301164430521257986,0
1300760983745564673,0
1300738452837851136,0
1300095485362032640,0
1300019462112972800,0
1300524695859728384,0
1299616291662295040,0
1301031502487183361,0
1300771284717051910,0
1300596514012696576,0
1300863686358241281,0
1301807970460864512,0
1295796536480342016,0
1297479894067224577,0
1298187623811420161,0
1117629284766625792,0
1210622687053275137,0
1210602234356088834,0
1208105297224577027,0
1210133010282164226,0
1290661934740709382,0
1208080405762629633,0
1243556837854765059,0
1300353642076221442,0
1299704492041084930,0
1299706947881635840,0
1300775894395617280,0
1301036055920021504,0
1300402711603695619,0
1299179608936415232,0
1299480782759768071,0
1300582998811738112,0
1297954179596652551,0
1300096077958459392,1
1149332332912029696,0
1218641250502479873,0
1113780024568688640,0
1143842240172822528,0
1069177437496516608,0
1039546986792452099,0
844579609995890688,0
1296485225887862785,0
1017518179688607744,0
1299844267112890374,0
1299969164090716160,0
1299792811496288256,0
1299793191684759553,0
1299441519389270016,0
1249474118476431361,0
1249485793095307266,0
1250066850383302658,0
1299094406599979009,0
1299031305703895040,0
1298733274211266561,0
1298539050039640064,0
862824817199902722,0
1298877595879178241,0
1255565939208224768,0
1256234990519701507,0
1299009975461859328,0
1297569137963741190,0
1298323775541346305,0
814890498150330369,0
789773329066582016,0
1296913624154476545,0
1298056982029578240,0
1298045430475915273,0
1297995866087854082,0
1297329441031499776,0
1297229429253517313,0
1297220930025000963,0
1297210542516510720,0
1293498274683465735,0
1291415686116409345,0
1267672486398869504,0
1225069131260682240,0
1227709357003018240,0
1295008021983252481,0
898217812711407617,0
838456668543455232,0
870060272907689985,0
1296954064685629440,0
1297260795332571138,0
1297155788335648775,0
1297448780955033601,0
1296538909686599691,0
1296769369469575169,0
1296423670475350022,0
1296733675955138560,0
1296862836673609729,0
1296579083820834816,0
1296881560583634947,0
969997146857656320,0
982705270236352512,0
1044668182240399361,0
1296409305101590528,0
1296154802888609793,0
1296445267076579341,0
1296422838329540608,0
1296416404581883905,0
1294743296695312385,0
1294362563019452417,0
1294332322553180160,0
1294348812727836672,0
1294027475413086212,0
1294411353277505539,0
1296169161228525568,0
1296180132999094272,0
1296092052569174018,0
1296298648507240454,0
1295729391885070337,0
1296022607452610560,0
1296370887281840128,0
1296053961527525379,0
1296409954006577153,0
1296121784182415360,0
1294627860582465536,0
1295781671216779264,0
1293820374652772352,0
1289796558330802176,0
1289513715339935744,0
1289667106212990976,0
1295326326648442883,0
1295325626640011264,0
1292012561026748416,0
1291048318076936193,0
1291048790762434560,0
1294401439356325892,0
1294350443896877064,0
1293877976510140417,0
1294744139502845956,0
1294608485188022273,0
1294635724713725952,0
713416421695422465,0
713642155793891328,0
713647635077279744,0
715227925914771461,0
713693297361993728,0
1293812583238119424,0
1294009129443491846,0
1293890890805571584,0
1291303253515350017,0
1292148720100945920,0
1293011069506654212,0
1292122499937951744,0
1292106980367138823,0
1292216279978344452,0
1291686198973476865,0
1292482450363424770,0
1292799627264221185,0
1243307545709686785,0
704775495305527297,0
744490511210262528,0
704927912739340288,0
1292427792894763015,0
1292486819137953793,0
1292425858079232000,0
1292716085507051520,0
1292522409027936263,0
1292448782878216193,0
1292301369429372928,0
1259448416410701824,0
1291732181283491841,0
1291597238041554944,0
1291673867384217600,0
1291730971331526665,0
1291443085998792709,0
1291856935688589313,0
1291841330847637505,0
1291856690237902848,0
1291344869416460289,0
1291353109436997638,0
1291342419255013377,0
1291392357829574658,0
1290815325701840898,0
1291162258459033601,0
1291176801033740289,0
1291139382980771841,0
1291165339032707073,0
1290328824161411077,0
1290785169276833803,0
1290791752836829187,0
1290794273085022208,0
1290788315013283840,0
1290970572118204416,0
1290799481244528642,0
1287546475044642816,0
1287761453722804224,0
1290011569707823105,0
1289958385803128832,0
956679058380779523,0
532795053026988032,0
1289571229997793281,0
1289492244848730112,0
1289641400967942144,0
759463528193556484,0
1287391257296285696,0
1285375522562691072,0
1288646392970436617,0
1288666378556313600,0
1288725503508127745,0
1288731713984778241,0
1288778865020743681,0
1273293909016432643,0
1273296462290587648,0
1287417915998900224,0
1288025751401500673,0
1283736891708194816,0
1283455320933707777,0
1287831549115871233,0
1286282130058817536,0
1024811668377874433,0
1175230665362759686,0
791285685009383424,0
1287056455116496897,0
1287084854622990337,0
1287055646274342913,0
1286760325979820032,0
1287068799632658432,0
1286590457988837376,0
1286656943122251776,0
1286663513226829830,0
1286631092364222464,0
1286668280728416256,0
1286698113022021632,0
1280979924761878538,0
1138452272059469825,1
1285137138699436032,0
1285734592847192064,0
1226411012745814017,0
1283416694183145472,0
1186009782060236800,0
1285834191737950208,0
1285695451354796034,0
1285175876049612800,0
1285135725361532929,0
1282990397657174022,0
1281351579103305729,0
1282937070961545222,0
1282569500529917953,0
1282076512393535489,0
1283102518084399104,0
1282653288777777159,0
1283672721407111169,0
1283507713889181697,0
1283108429326934018,0
1276576356856467457,0
1279828524950577153,0
1089964536357109760,0
874271970287919104,0
1278059297277124608,0
1279750948286607361,0
1279777603096924160,0
1282650166395314179,0
1282634881890234373,0
1282670101947461633,0
1242858064220389376,0
1282018015941464065,0
1281295899558379520,0
1280645247761072128,0
1280765339056443393,0
1236329576298622977,0
1236377038623248385,0
1236180661146435584,0
1236045194832875523,0
1280255954735583233,0
1280486595150430210,0
1280221394945617923,0
1280308306494533638,0
1280532567113023488,0
1279504785322975238,0
1279402177740574720,0
1280529474380017665,0
1278129263036764160,0
1267121686584983554,0
1279155053518036995,0
1280114357804900353,0
1088561973619552258,0
1279800740257677312,0
1279887213132763138,0
1279697344926306304,0
1279882538488602626,0
1279873339285266436,0
1278659111916273666,1
1244297175535927296,0
1279347716628328448,0
1279293496139100160,0
1277599501407129603,0
1277570973735231488,0
1277689740163153931,0
1277730048548769793,0
1273726973915824130,0
1273621978386247682,0
1269946529793671169,0
1520134860962152451,1
1520119974551035909,1
1520076408017543169,1
1520054940340834305,1
1520048903118282752,1
1519811110383280129,1
1519781943352639489,1
1519757600027381760,1
1519677373465219073,1
1519038151477669889,1
1519005830187782145,1
1518912351382257665,1
1518760437764042752,1
1518678213983100929,1
1518679129532649473,1
1518679783655235584,1
1518680689339678721,1
1518661595089494016,1
1518315889858330624,1
1517588569442951168,1
1517479083944382468,1
1517477595566202880,1
1517427342435663873,1
1517153483505344513,1
1516498273783230477,1
1516151455283097600,1
1515652751753158663,1
1515654665463115783,1
1515482241018834951,1
1515450384369733639,1
1515285025918443524,1
1515284328246296577,1
1514551377334259717,1
1513221915892236288,1
1497917053486997507,1
1497926999687503873,1
1497988663065649155,1
1498416722163949578,1
1498601211586654209,1
1498685305741885443,1
1498939637267677188,1
1498965471131049986,1
1498967357611520007,1
1499276919858253825,1
1499315115816071174,1
1499369476852260871,1
1499492394206744576,1
